学号,成绩
95017,54
95018,37
95019,1
95020,19
95021,5
95022,13
95023,74
95024,23
95025,85
95026,98
95027,33
95028,52
95029,85
95030,33
95031,27
95032,16
95033,13
95034,2
95035,92
95036,85
95037,55
95038,98
95039,99
95040,61
95041,52
95042,57
95043,24
95044,55
95045,81
95046,17
95047,85
95048,48
95049,52
95050,49
95051,49
95052,27
95053,41
95054,8
95055,75
95056,0
95057,32
95058,66
95059,72
95060,15
95061,41
95062,23
95063,56
95064,32
95065,26
95066,36
95067,45
95068,100
95069,30
95070,54
95071,54
95072,14
95073,34
95074,77
95075,77
95076,90
95077,76
95078,34
95079,89
95080,72
95081,73
95082,85
95083,68
95084,23
95085,17
95086,75
95087,60
95088,59
95089,34
95090,43
95091,82
95092,55
95093,88
95094,4
95095,100
95096,87
95097,19
95098,4
95099,62
95100,78
95101,64
95102,11
95103,61
95104,36
95105,10
95106,98
95107,61
95108,42
95109,79
95110,1
95111,87
95112,17
95113,9
95114,19
95115,17
95116,92
95117,93
95118,80
95119,58
95120,42
95121,85
95122,14
95123,96
95124,67
95125,28
95126,24
95127,30
95128,46
95129,1
95130,92
95131,41
95132,38
95133,65
95134,9
95135,78
95136,91
95137,84
95138,34
95139,72
95140,25
95141,21
95142,60
95143,60
95144,2
95145,55
95146,73
95147,55
95148,18
95149,65
95150,93
95151,44
95152,96
95153,93
95154,41
95155,33
95156,17
95157,82
95158,62
95159,57
95160,97
95161,82
95162,63
95163,30
95164,31
95165,81
95166,85
95167,23
95168,1
95169,45
95170,28
95171,6
95172,80
95173,95
95174,75
95175,26
95176,18
95177,95
95178,71
95179,67
95180,40
95181,53
95182,94
95183,78
95184,14
95185,1
95186,23
95187,33
95188,25
95189,8
95190,44
95191,29
95192,31
95193,84
95194,5
95195,33
95196,5
95197,92
95198,18
95199,52
95200,35
95201,57
95202,98
95203,68
95204,0
95205,3
95206,65
95207,46
95208,74
95209,82
95210,84
95211,89
95212,10
95213,32
95214,71
95215,31
95216,50
95217,50
95218,51
95219,98
95220,45
95221,81
95222,18
95223,51
95224,94
95225,66
95226,6
95227,80
95228,0
95229,14
95230,29
95231,36
95232,7
95233,63
95234,66
95235,28
95236,62
95237,52
95238,22
95239,3
95240,99
95241,8
95242,3
95243,24
95244,30
95245,13
95246,16
95247,62
95248,51
95249,8
95250,85
95251,56
95252,67
95253,76
95254,67
95255,87
95256,44
95257,50
95258,33
95259,59
95260,25
95261,66
95262,77
95263,85
95264,7
95265,8
95266,12
95267,0
95268,42
95269,55
95270,31
95271,5
95272,81
95273,12
95274,3
95275,94
95276,23
95277,62
95278,34
95279,14
95280,58
95281,63
95282,100
95283,38
95284,90
95285,49
95286,9
95287,27
95288,85
95289,98
95290,60
95291,23
95292,28
95293,76
95294,100
95295,23
95296,62
95297,62
95298,54
95299,88
95300,29
95301,91
95302,57
95303,93
95304,77
95305,45
95306,0
95307,66
95308,8
95309,58
95310,77
95311,14
95312,81
95313,30
95314,11
95315,59
95316,73
95317,38
95318,17
95319,56
95320,70
95321,0
95322,2
95323,60
95324,4
95325,98
95326,74
95327,79
95328,59
95329,1
95330,57
95331,60
95332,61
95333,13
95334,41
95335,65
95336,98
95337,35
95338,77
95339,5
95340,64
95341,77
95342,75
95343,31
95344,35
95345,19
95346,58
95347,92
95348,42
95349,45
95350,54
95351,83
95352,34
95353,63
95354,35
95355,80
95356,91
95357,85
95358,21
95359,80
95360,89
95361,100
95362,31
95363,75
95364,52
95365,88
95366,49
95367,100
95368,45
95369,71
95370,64
95371,47
95372,59
95373,45
95374,100
95375,69
95376,77
95377,26
95378,32
95379,23
95380,49
95381,25
95382,90
95383,85
95384,4
95385,38
95386,29
95387,96
95388,8
95389,8
95390,92
95391,43
95392,21
95393,41
95394,49
95395,67
95396,63
95397,30
95398,97
95399,41
95400,16
95401,70
95402,17
95403,32
95404,34
95405,39
95406,32
95407,40
95408,79
95409,78
95410,37
95411,47
95412,12
95413,58
95414,77
95415,42
95416,0
95417,96
95418,97
95419,45
95420,85
95421,25
95422,41
95423,36
95424,34
95425,16
95426,76
95427,98
95428,69
95429,8
95430,68
95431,18
95432,69
95433,69
95434,57
95435,3
95436,75
95437,100
95438,88
95439,63
95440,68
95441,78
95442,30
95443,33
95444,49
95445,39
95446,25
95447,67
95448,66
95449,3
95450,65
95451,24
95452,27
95453,92
95454,67
95455,90
95456,27
95457,6
95458,84
95459,62
95460,50
95461,11
95462,56
95463,52
95464,39
95465,57
95466,13
95467,95
95468,74
95469,97
95470,75
95471,80
95472,92
95473,95
95474,49
95475,100
95476,60
95477,68
95478,98
95479,51
95480,27
95481,16
95482,38
95483,8
95484,30
95485,51
95486,5
95487,72
95488,23
95489,7
95490,30
95491,55
95492,29
95493,74
95494,76
95495,61
95496,60
95497,20
95498,52
95499,73
95500,67
95501,39
95502,96
95503,17
95504,53
95505,30
95506,89
95507,36
95508,64
95509,27
95510,69
95511,81
95512,24
95513,6
95514,0
95515,79
95516,40
95517,14
95518,0
95519,21
95520,69
95521,30
95522,79
95523,10
95524,15
95525,11
95526,70
95527,15
95528,94
95529,29
95530,47
95531,46
95532,15
95533,33
95534,22
95535,43
95536,12
95537,36
95538,45
95539,47
95540,18
95541,65
95542,29
95543,85
95544,21
95545,69
95546,64
95547,22
95548,89
95549,0
95550,72
95551,30
95552,64
95553,83
95554,92
95555,50
95556,59
95557,74
95558,84
95559,19
95560,35
95561,40
95562,93
95563,1
95564,42
95565,37
95566,40
95567,3
95568,95
95569,39
95570,30
95571,86
95572,41
95573,77
95574,30
95575,37
95576,92
95577,57
95578,92
95579,21
95580,7
95581,51
95582,40
95583,84
95584,26
95585,63
95586,47
95587,62
95588,38
95589,32
95590,3
95591,87
95592,34
95593,10
95594,55
95595,56
95596,26
95597,5
95598,19
95599,51
95600,83
95601,37
95602,94
95603,21
95604,44
95605,90
95606,5
95607,54
95608,5
95609,33
95610,63
95611,45
95612,77
95613,34
95614,39
95615,98
95616,94
95617,20
95618,79
95619,10
95620,99
95621,73
95622,10
95623,34
95624,68
95625,21
95626,12
95627,38
95628,64
95629,8
95630,23
95631,10
95632,8
95633,36
95634,23
95635,60
95636,23
95637,70
95638,43
95639,73
95640,91
95641,68
95642,83
95643,74
95644,4
95645,64
95646,42
95647,0
95648,8
95649,60
95650,82
95651,1
95652,93
95653,35
95654,53
95655,53
95656,89
95657,82
95658,92
95659,2
95660,56
95661,67
95662,46
95663,63
95664,80
95665,23
95666,46
95667,38
95668,3
95669,59
95670,12
95671,41
95672,28
95673,69
95674,19
95675,96
95676,4
95677,71
95678,3
95679,17
95680,43
95681,83
95682,73
95683,37
95684,8
95685,26
95686,94
95687,39
95688,50
95689,1
95690,58
95691,4
95692,90
95693,78
95694,78
95695,70
95696,99
95697,83
95698,99
95699,23
95700,77
95701,9
95702,80
95703,9
95704,93
95705,30
95706,24
95707,57
95708,2
95709,72
95710,52
95711,2
95712,56
95713,68
95714,73
95715,81
95716,50
95717,18
95718,0
95719,90
95720,50
95721,41
95722,21
95723,39
95724,47
95725,22
95726,84
95727,34
95728,35
95729,25
95730,71
95731,24
95732,67
95733,39
95734,81
95735,47
95736,8
95737,90
95738,19
95739,1
95740,43
95741,80
95742,33
95743,18
95744,57
95745,65
95746,55
95747,66
95748,3
95749,6
95750,40
95751,21
95752,32
95753,31
95754,69
95755,88
95756,9
95757,33
95758,37
95759,73
95760,85
95761,43
95762,94
95763,7
95764,2
95765,53
95766,80
95767,39
95768,47
95769,93
95770,64
95771,21
95772,37
95773,64
95774,34
95775,81
95776,72
95777,37
95778,89
95779,93
95780,80
95781,18
95782,33
95783,7
95784,13
95785,66
95786,42
95787,43
95788,63
95789,67
95790,40
95791,71
95792,78
95793,24
95794,62
95795,18
95796,63
95797,32
95798,76
95799,96
95800,53
95801,90
95802,23
95803,77
95804,43
95805,19
95806,90
95807,54
95808,36
95809,92
95810,11
95811,28
95812,58
95813,72
95814,16
95815,13
95816,15
95817,78
95818,32
95819,73
95820,58
95821,33
95822,21
95823,3
95824,56
95825,0
95826,47
95827,43
95828,1
95829,31
95830,65
95831,35
95832,86
95833,96
95834,49
95835,19
95836,40
95837,74
95838,49
95839,69
95840,91
95841,78
95842,76
95843,70
95844,48
95845,77
95846,71
95847,20
95848,79
95849,67
95850,31
95851,73
95852,36
95853,8
95854,76
95855,62
95856,40
95857,38
95858,90
95859,26
95860,46
95861,8
95862,39
95863,93
95864,93
95865,45
95866,39
95867,79
95868,27
95869,35
95870,51
95871,80
95872,3
95873,44
95874,25
95875,3
95876,86
95877,48
95878,74
95879,28
95880,95
95881,36
95882,54
95883,53
95884,72
95885,27
95886,3
95887,22
95888,50
95889,44
95890,60
95891,50
95892,1
95893,11
95894,93
95895,87
95896,67
95897,36
95898,60
95899,20
95900,43
95901,74
95902,51
95903,77
95904,9
95905,37
95906,78
95907,45
95908,47
95909,37
95910,63
95911,5
95912,28
95913,17
95914,17
95915,88
95916,74
95917,41
95918,34
95919,80
95920,95
95921,62
95922,18
95923,78
95924,27
95925,55
95926,76
95927,46
95928,18
95929,78
95930,66
95931,100
95932,100
95933,53
95934,7
95935,98
95936,64
95937,96
95938,86
95939,86
95940,36
95941,38
95942,89
95943,36
95944,97
95945,1
95946,31
95947,79
95948,16
95949,30
95950,51
95951,24
95952,69
95953,62
95954,60
95955,11
95956,64
95957,0
95958,16
95959,49
95960,17
95961,82
95962,61
95963,98
95964,18
95965,92
95966,11
95967,67
95968,62
95969,52
95970,35
95971,67
95972,55
95973,0
95974,89
95975,82
95976,12
95977,87
95978,65
95979,58
95980,90
95981,99
95982,69
95983,11
95984,6
95985,0
95986,88
95987,98
95988,62
95989,76
95990,69
95991,97
95992,30
95993,3
95994,62
95995,13
95996,37
95997,41
95998,88
95999,32
96000,7
96001,74
96002,43
96003,41
96004,34
96005,85
96006,100
96007,23
96008,92
96009,38
96010,53
96011,5
96012,57
96013,6
96014,68
96015,8
96016,71
96017,100
96018,32
96019,43
96020,12
96021,68
96022,43
96023,4
96024,65
96025,34
96026,28
96027,60
96028,94
96029,81
96030,8
96031,86
96032,68
96033,72
96034,96
96035,56
96036,100
96037,40
96038,87
96039,35
96040,55
96041,26
96042,98
96043,93
96044,8
96045,5
96046,16
96047,39
96048,96
96049,87
96050,33
96051,56
96052,16
96053,45
96054,38
96055,93
96056,92
96057,30
96058,56
96059,0
96060,9
96061,59
96062,31
96063,59
96064,92
96065,69
96066,99
96067,68
96068,13
96069,6
96070,22
96071,11
96072,87
96073,87
96074,56
96075,85
96076,55
96077,60
96078,95
96079,11
96080,70
96081,7
96082,11
96083,41
96084,28
96085,66
96086,25
96087,98
96088,88
96089,16
96090,2
96091,72
96092,63
96093,66
96094,76
96095,29
96096,11
96097,11
96098,4
96099,57
96100,2
96101,34
96102,51
96103,22
96104,92
96105,63
96106,1
96107,34
96108,6
96109,44
96110,99
96111,91
96112,76
96113,22
96114,84
96115,90
96116,60
96117,16
96118,43
96119,86
96120,40
96121,21
96122,24
96123,8
96124,14
96125,67
96126,70
96127,53
96128,82
96129,31
96130,13
96131,99
96132,6
96133,93
96134,66
96135,86
96136,36
96137,34
96138,76
96139,38
96140,75
96141,38
96142,60
96143,77
96144,90
96145,16
96146,54
96147,63
96148,74
96149,98
96150,52
96151,6
96152,72
96153,65
96154,60
96155,99
96156,42
96157,9
96158,47
96159,69
96160,77
96161,69
96162,85
96163,11
96164,88
96165,74
96166,39
96167,33
96168,84
96169,38
96170,37
96171,95
96172,13
96173,53
96174,11
96175,31
96176,78
96177,91
96178,95
96179,97
96180,86
96181,50
96182,39
96183,50
96184,57
96185,5
96186,92
96187,50
96188,68
96189,40
96190,24
96191,0
96192,14
96193,13
96194,22
96195,16
96196,44
96197,50
96198,23
96199,38
96200,41
96201,12
96202,33
96203,32
96204,33
96205,71
96206,75
96207,7
96208,41
96209,27
96210,10
96211,68
96212,77
96213,54
96214,57
96215,80
96216,90
96217,67
96218,17
96219,46
96220,5
96221,93
96222,19
96223,28
96224,11
96225,72
96226,94
96227,92
96228,71
96229,66
96230,58
96231,17
96232,93
96233,27
96234,81
96235,5
96236,46
96237,90
96238,3
96239,54
96240,13
96241,61
96242,24
96243,74
96244,84
96245,96
96246,28
96247,17
96248,16
96249,67
96250,69
96251,80
96252,53
96253,30
96254,37
96255,51
96256,55
96257,52
96258,49
96259,71
96260,36
96261,45
96262,99
96263,52
96264,54
96265,95
96266,70
96267,17
96268,10
96269,48
96270,62
96271,94
96272,35
96273,52
96274,34
96275,10
96276,5
96277,88
96278,96
96279,39
96280,50
96281,47
96282,9
96283,61
96284,78
96285,42
96286,99
96287,8
96288,43
96289,74
96290,21
96291,63
96292,5
96293,38
96294,52
96295,51
96296,55
96297,84
96298,93
96299,18
96300,75
96301,35
96302,48
96303,37
96304,38
96305,72
96306,80
96307,74
96308,80
96309,83
96310,53
96311,28
96312,67
96313,11
96314,31
96315,44
96316,12
96317,20
96318,90
96319,3
96320,52
96321,70
96322,12
96323,9
96324,7
96325,95
96326,63
96327,100
96328,81
96329,15
96330,89
96331,70
96332,30
96333,84
96334,83
96335,82
96336,93
96337,33
96338,65
96339,48
96340,14
96341,93
96342,40
96343,43
96344,32
96345,67
96346,12
96347,52
96348,11
96349,97
96350,3
96351,95
96352,12
96353,34
96354,96
96355,80
96356,44
96357,90
96358,1
96359,29
96360,32
96361,47
96362,58
96363,54
96364,71
96365,26
96366,2
96367,26
96368,38
96369,31
96370,27
96371,70
96372,24
96373,59
96374,40
96375,54
96376,52
96377,66
96378,76
96379,26
96380,20
96381,99
96382,27
96383,40
96384,40
96385,79
96386,16
96387,17
96388,94
96389,23
96390,77
96391,40
96392,89
96393,65
96394,8
96395,57
96396,57
96397,33
96398,84
96399,0
96400,20
96401,74
96402,57
96403,4
96404,1
96405,47
96406,97
96407,38
96408,98
96409,91
96410,47
96411,95
96412,39
96413,3
96414,61
96415,31
96416,59
96417,19
96418,82
96419,2
96420,17
96421,99
96422,2
96423,19
96424,42
96425,48
96426,83
96427,76
96428,43
96429,19
96430,94
96431,76
96432,43
96433,90
96434,22
96435,71
96436,28
96437,59
96438,13
96439,57
96440,68
96441,81
96442,95
96443,20
96444,33
96445,81
96446,20
96447,14
96448,66
96449,72
96450,24
96451,58
96452,54
96453,62
96454,68
96455,16
96456,71
96457,88
96458,48
96459,10
96460,12
96461,5
96462,16
96463,52
96464,66
96465,14
96466,74
96467,64
96468,56
96469,86
96470,45
96471,36
96472,45
96473,91
96474,30
96475,30
96476,15
96477,28
96478,57
96479,72
96480,11
96481,20
96482,61
96483,79
96484,14
96485,1
96486,41
96487,22
96488,3
96489,8
96490,38
96491,87
96492,41
96493,40
96494,39
96495,72
96496,92
96497,84
96498,93
96499,37
96500,79
96501,12
96502,22
96503,15
96504,61
96505,35
96506,35
96507,66
96508,21
96509,14
96510,23
96511,34
96512,71
96513,69
96514,8
96515,49
96516,35
96517,75
96518,9
96519,56
96520,59
96521,63
96522,41
96523,88
96524,17
96525,58
96526,95
96527,71
96528,100
96529,2
96530,33
96531,52
96532,72
96533,70
96534,12
96535,78
96536,72
96537,70
96538,36
96539,93
96540,8
96541,100
96542,80
96543,2
96544,100
96545,87
96546,11
96547,6
96548,32
96549,65
96550,33
96551,47
96552,77
96553,5
96554,15
96555,64
96556,16
96557,35
96558,56
96559,28
96560,12
96561,59
96562,10
96563,31
96564,70
96565,41
96566,54
96567,33
96568,18
96569,40
96570,14
96571,10
96572,5
96573,70
96574,49
96575,73
96576,89
96577,77
96578,74
96579,97
96580,65
96581,38
96582,33
96583,43
96584,83
96585,1
96586,44
96587,97
96588,47
96589,59
96590,100
96591,21
96592,72
96593,6
96594,1
96595,61
96596,95
96597,68
96598,98
96599,16
96600,26
96601,22
96602,76
96603,59
96604,62
96605,23
96606,99
96607,16
96608,95
96609,3
96610,36
96611,62
96612,15
96613,70
96614,69
96615,43
96616,40
96617,96
96618,72
96619,99
96620,38
96621,9
96622,20
96623,27
96624,38
96625,25
96626,64
96627,86
96628,20
96629,26
96630,49
96631,15
96632,96
96633,33
96634,62
96635,50
96636,76
96637,56
96638,30
96639,53
96640,45
96641,4
96642,73
96643,63
96644,70
96645,28
96646,47
96647,67
96648,97
96649,50
96650,97
96651,3
96652,40
96653,93
96654,91
96655,26
96656,56
96657,41
96658,100
96659,5
96660,59
96661,1
96662,22
96663,52
96664,3
96665,78
96666,40
96667,54
96668,70
96669,52
96670,62
96671,15
96672,48
96673,31
96674,41
96675,65
96676,28
96677,7
96678,33
96679,75
96680,48
96681,56
96682,94
96683,91
96684,17
96685,22
96686,98
96687,92
96688,54
96689,71
96690,23
96691,94
96692,93
96693,55
96694,45
96695,46
96696,95
96697,100
96698,45
96699,77
96700,71
96701,10
96702,2
96703,11
96704,59
96705,32
96706,89
96707,79
96708,42
96709,65
96710,66
96711,73
96712,80
96713,97
96714,98
96715,96
96716,51
96717,38
96718,65
96719,75
96720,12
96721,81
96722,2
96723,1
96724,82
96725,18
96726,42
96727,28
96728,5
96729,76
96730,78
96731,23
96732,32
96733,88
96734,10
96735,77
96736,62
96737,44
96738,33
96739,30
96740,22
96741,25
96742,19
96743,64
96744,36
96745,23
96746,53
96747,14
96748,88
96749,76
96750,24
96751,71
96752,33
96753,68
96754,98
96755,0
96756,26
96757,57
96758,32
96759,9
96760,38
96761,50
96762,23
96763,72
96764,72
96765,27
96766,74
96767,60
96768,70
96769,57
96770,46
96771,27
96772,27
96773,35
96774,63
96775,1
96776,23
96777,87
96778,98
96779,91
96780,58
96781,93
96782,23
96783,95
96784,62
96785,67
96786,5
96787,83
96788,13
96789,37
96790,24
96791,17
96792,89
96793,70
96794,47
96795,56
96796,47
96797,21
96798,83
96799,55
96800,79
96801,83
96802,0
96803,52
96804,95
96805,62
96806,25
96807,74
96808,61
96809,77
96810,34
96811,80
96812,47
96813,82
96814,28
96815,33
96816,100
96817,2
96818,69
96819,18
96820,78
96821,65
96822,76
96823,29
96824,94
96825,9
96826,58
96827,81
96828,15
96829,58
96830,79
96831,72
96832,86
96833,14
96834,82
96835,91
96836,29
96837,71
96838,28
96839,90
96840,70
96841,57
96842,7
96843,23
96844,19
96845,91
96846,99
96847,2
96848,33
96849,87
96850,27
96851,23
96852,94
96853,80
96854,81
96855,3
96856,43
96857,3
96858,2
96859,100
96860,97
96861,6
96862,91
96863,75
96864,3
96865,29
96866,40
96867,80
96868,40
96869,67
96870,30
96871,5
96872,1
96873,27
96874,95
96875,56
96876,22
96877,60
96878,66
96879,54
96880,52
96881,30
96882,61
96883,31
96884,22
96885,3
96886,77
96887,59
96888,24
96889,7
96890,82
96891,49
96892,11
96893,49
96894,60
96895,81
96896,98
96897,58
96898,90
96899,41
96900,75
96901,21
96902,71
96903,21
96904,60
96905,56
96906,67
96907,71
96908,25
96909,96
96910,58
96911,46
96912,55
96913,63
96914,87
96915,52
96916,77
96917,33
96918,74
96919,0
96920,22
96921,58
96922,40
96923,99
96924,55
96925,55
96926,22
96927,35
96928,12
96929,7
96930,8
96931,35
96932,87
96933,32
96934,66
96935,80
96936,11
96937,73
96938,91
96939,6
96940,41
96941,35
96942,50
96943,13
96944,39
96945,82
96946,52
96947,93
96948,60
96949,52
96950,29
96951,18
96952,19
96953,92
96954,60
96955,67
96956,73
96957,25
96958,61
96959,20
96960,10
96961,42
96962,45
96963,62
96964,87
96965,60
96966,55
96967,98
96968,17
96969,85
96970,9
96971,87
96972,12
96973,99
96974,19
96975,69
96976,18
96977,95
96978,79
96979,74
96980,23
96981,50
96982,12
96983,19
96984,28
96985,99
96986,41
96987,70
96988,72
96989,91
96990,15
96991,73
96992,28
96993,78
96994,16
96995,96
96996,17
96997,21
96998,88
96999,9
97000,40
97001,18
97002,80
97003,15
97004,43
97005,3
97006,0
97007,58
97008,46
97009,39
97010,38
97011,1
97012,30
97013,51
97014,77
97015,34
97016,86
97017,14
97018,28
97019,81
97020,40
97021,28
97022,57
97023,61
97024,94
97025,13
97026,18
97027,88
97028,8
97029,28
97030,65
97031,36
97032,47
97033,93
97034,84
97035,94
97036,83
97037,55
97038,65
97039,9
97040,88
97041,65
97042,50
97043,39
97044,0
97045,77
97046,12
97047,80
97048,88
97049,74
97050,45
97051,52
97052,88
97053,54
97054,99
97055,55
97056,68
97057,4
97058,89
97059,84
97060,20
97061,55
97062,6
97063,43
97064,81
97065,71
97066,16
97067,52
97068,27
97069,48
97070,8
97071,5
97072,93
97073,88
97074,73
97075,66
97076,14
97077,60
97078,75
97079,76
97080,10
97081,44
97082,5
97083,61
97084,27
97085,95
97086,97
97087,98
97088,2
97089,4
97090,8
97091,82
97092,7
97093,65
97094,20
97095,96
97096,28
97097,22
97098,93
97099,81
97100,13
97101,49
97102,91
97103,65
97104,13
97105,27
97106,63
97107,68
97108,91
97109,32
97110,42
97111,32
97112,7
97113,13
97114,20
97115,58
97116,63
97117,76
97118,85
97119,41
97120,83
97121,28
97122,67
97123,64
97124,85
97125,41
97126,95
97127,86
97128,9
97129,57
97130,74
97131,53
97132,92
97133,40
97134,58
97135,69
97136,54
97137,95
97138,49
97139,1
97140,17
97141,54
97142,73
97143,34
97144,85
97145,10
97146,58
97147,92
97148,60
97149,47
97150,49
97151,30
97152,1
97153,29
97154,28
97155,83
97156,35
97157,19
97158,8
97159,27
97160,48
97161,53
97162,42
97163,6
97164,54
97165,31
97166,40
97167,50
97168,20
97169,1
97170,59
97171,65
97172,100
97173,0
97174,44
97175,85
97176,41
97177,16
97178,29
97179,13
97180,87
97181,98
97182,41
97183,80
97184,18
97185,87
97186,25
97187,31
97188,48
97189,81
97190,85
97191,18
97192,15
97193,96
97194,58
97195,80
97196,94
97197,76
97198,15
97199,81
97200,54
97201,54
97202,88
97203,9
97204,68
97205,93
97206,31
97207,100
97208,25
97209,22
97210,67
97211,3
97212,35
97213,40
97214,66
97215,58
97216,9
97217,70
97218,16
97219,68
97220,15
97221,2
97222,53
97223,70
97224,53
97225,70
97226,34
97227,95
97228,91
97229,22
97230,12
97231,89
97232,3
97233,36
97234,52
97235,86
97236,93
97237,43
97238,17
97239,32
97240,83
97241,37
97242,64
97243,70
97244,74
97245,12
97246,89
97247,2
97248,23
97249,85
97250,55
97251,96
97252,88
97253,61
97254,33
97255,25
97256,72
97257,57
97258,31
97259,56
97260,78
97261,82
97262,41
97263,62
97264,11
97265,95
97266,98
97267,81
97268,56
97269,77
97270,91
97271,99
97272,87
97273,79
97274,72
97275,61
97276,73
97277,100
97278,71
97279,76
97280,27
97281,95
97282,58
97283,35
97284,72
97285,82
97286,82
97287,78
97288,92
97289,60
97290,53
97291,37
97292,12
97293,67
97294,87
97295,62
97296,50
97297,82
97298,31
97299,87
97300,76
97301,19
97302,94
97303,25
97304,77
97305,4
97306,56
97307,85
97308,32
97309,1
97310,89
97311,7
97312,42
97313,65
97314,59
97315,15
97316,99
97317,23
97318,36
97319,99
97320,15
97321,45
97322,95
97323,39
97324,22
97325,97
97326,61
97327,37
97328,86
97329,42
97330,95
97331,53
97332,25
97333,9
97334,77
97335,26
97336,24
97337,58
97338,7
97339,98
97340,0
97341,81
97342,96
97343,74
97344,67
97345,97
97346,9
97347,2
97348,86
97349,67
97350,55
97351,97
97352,86
97353,2
97354,58
97355,65
97356,10
97357,13
97358,48
97359,55
97360,75
97361,51
97362,46
97363,37
97364,59
97365,82
97366,25
97367,50
97368,18
97369,92
97370,6
97371,90
97372,70
97373,89
97374,6
97375,54
97376,40
97377,71
97378,98
97379,24
97380,39
97381,8
97382,95
97383,98
97384,87
97385,75
97386,90
97387,56
97388,72
97389,20
97390,51
97391,33
97392,11
97393,12
97394,60
97395,93
97396,37
97397,26
97398,84
97399,22
97400,89
97401,88
97402,77
97403,23
97404,15
97405,58
97406,43
97407,81
97408,25
97409,26
97410,4
97411,43
97412,30
97413,44
97414,70
97415,28
97416,57
97417,20
97418,75
97419,51
97420,80
97421,81
97422,74
97423,17
97424,81
97425,11
97426,33
97427,73
97428,53
97429,72
97430,19
97431,61
97432,58
97433,34
97434,98
97435,12
97436,67
97437,2
97438,46
97439,18
97440,70
97441,74
97442,67
97443,77
97444,91
97445,45
97446,70
97447,37
97448,33
97449,78
97450,93
97451,21
97452,69
97453,14
97454,98
97455,90
97456,47
97457,7
97458,96
97459,86
97460,3
97461,91
97462,82
97463,14
97464,28
97465,10
97466,15
97467,74
97468,16
97469,21
97470,75
97471,26
97472,94
97473,17
97474,27
97475,45
97476,20
97477,37
97478,39
97479,49
97480,97
97481,84
97482,51
97483,86
97484,97
97485,59
97486,39
97487,33
97488,79
97489,7
97490,73
97491,59
97492,6
97493,10
97494,22
97495,67
97496,35
97497,1
97498,20
97499,89
97500,31
97501,84
97502,82
97503,28
97504,87
97505,61
97506,72
97507,99
97508,29
97509,88
97510,73
97511,79
97512,21
97513,17
97514,24
97515,8
97516,18
97517,98
97518,70
97519,6
97520,7
97521,76
97522,3
97523,32
97524,1
97525,8
97526,93
97527,36
97528,70
97529,50
97530,15
97531,80
97532,6
97533,24
97534,37
97535,94
97536,58
97537,70
97538,52
97539,55
97540,52
97541,58
97542,95
97543,61
97544,1
97545,93
97546,44
97547,99
97548,24
97549,68
97550,67
97551,10
97552,15
97553,21
97554,24
97555,27
97556,82
97557,68
97558,47
97559,53
97560,49
97561,68
97562,19
97563,77
97564,74
97565,84
97566,34
97567,77
97568,0
97569,3
97570,23
97571,8
97572,96
97573,76
97574,37
97575,5
97576,1
97577,34
97578,45
97579,58
97580,53
97581,80
97582,53
97583,80
97584,40
97585,58
97586,42
97587,91
97588,51
97589,76
97590,87
97591,38
97592,33
97593,10
97594,69
97595,38
97596,59
97597,39
97598,79
97599,57
97600,94
97601,16
97602,76
97603,76
97604,58
97605,39
97606,56
97607,32
97608,8
97609,32
97610,0
97611,49
97612,34
97613,77
97614,84
97615,46
97616,82
97617,5
97618,10
97619,1
97620,6
97621,6
97622,11
97623,14
97624,15
97625,26
97626,23
97627,86
97628,37
97629,45
97630,44
97631,42
97632,95
97633,6
97634,53
97635,65
97636,40
97637,63
97638,53
97639,78
97640,53
97641,83
97642,72
97643,35
97644,100
97645,85
97646,62
97647,79
97648,19
97649,61
97650,65
97651,24
97652,59
97653,6
97654,78
97655,97
97656,35
97657,56
97658,11
97659,69
97660,2
97661,91
97662,19
97663,67
97664,8
97665,28
97666,50
97667,59
97668,47
97669,41
97670,6
97671,39
97672,2
97673,51
97674,45
97675,74
97676,4
97677,23
97678,0
97679,68
97680,99
97681,36
97682,21
97683,49
97684,99
97685,44
97686,32
97687,8
97688,97
97689,0
97690,24
97691,32
97692,55
97693,67
97694,0
97695,98
97696,81
97697,60
97698,39
97699,94
97700,100
97701,99
97702,64
97703,69
97704,39
97705,76
97706,75
97707,5
97708,69
97709,62
97710,96
97711,15
97712,5
97713,92
97714,49
97715,98
97716,41
97717,0
97718,2
97719,59
97720,22
97721,40
97722,43
97723,100
97724,98
97725,59
97726,60
97727,4
97728,10
97729,85
97730,14
97731,79
97732,72
97733,74
97734,45
97735,93
97736,92
97737,91
97738,89
97739,41
97740,28
97741,70
97742,32
97743,81
97744,9
97745,9
97746,70
97747,97
97748,94
97749,48
97750,71
97751,72
97752,8
97753,25
97754,81
97755,50
97756,22
97757,8
97758,44
97759,15
97760,19
97761,61
97762,10
97763,53
97764,23
97765,99
97766,45
97767,95
97768,79
97769,91
97770,22
97771,28
97772,55
97773,34
97774,100
97775,65
97776,36
97777,35
97778,46
97779,88
97780,79
97781,60
97782,86
97783,12
97784,58
97785,69
97786,69
97787,50
97788,33
97789,12
97790,48
97791,10
97792,50
97793,49
97794,39
97795,41
97796,16
97797,60
97798,88
97799,3
97800,83
97801,88
97802,22
97803,15
97804,13
97805,10
97806,88
97807,16
97808,99
97809,82
97810,15
97811,2
97812,95
97813,18
97814,28
