学号,成绩
77330,44
77331,96
77332,4
77333,56
77334,77
77335,99
77336,14
77337,63
77338,36
77339,49
77340,56
77341,100
77342,17
77343,69
77344,16
77345,92
77346,21
77347,24
77348,43
77349,60
77350,50
77351,42
77352,45
77353,11
77354,3
77355,1
77356,17
77357,14
77358,80
77359,92
77360,63
77361,37
77362,37
77363,13
77364,84
77365,100
77366,61
77367,20
77368,7
77369,12
77370,94
77371,37
77372,42
77373,95
77374,28
77375,86
77376,1
77377,97
77378,70
77379,62
77380,69
77381,76
77382,1
77383,96
77384,91
77385,69
77386,14
77387,1
77388,73
77389,11
77390,55
77391,9
77392,55
77393,72
77394,36
77395,2
77396,82
77397,35
77398,6
77399,86
77400,24
77401,75
77402,6
77403,94
77404,48
77405,55
77406,44
77407,6
77408,95
77409,98
77410,48
77411,39
77412,88
77413,35
77414,87
77415,97
77416,90
77417,29
77418,10
77419,66
77420,67
77421,66
77422,1
77423,91
77424,51
77425,85
77426,35
77427,84
77428,44
77429,89
77430,67
77431,55
77432,1
77433,61
77434,9
77435,5
77436,72
77437,63
77438,48
77439,82
77440,9
77441,64
77442,89
77443,43
77444,40
77445,39
77446,27
77447,26
77448,87
77449,40
77450,84
77451,19
77452,50
77453,24
77454,33
77455,5
77456,10
77457,77
77458,43
77459,93
77460,37
77461,50
77462,61
77463,63
77464,61
77465,96
77466,61
77467,69
77468,3
77469,63
77470,73
77471,55
77472,10
77473,60
77474,77
77475,19
77476,10
77477,17
77478,29
77479,18
77480,47
77481,59
77482,33
77483,66
77484,19
77485,78
77486,59
77487,50
77488,67
77489,12
77490,53
77491,28
77492,36
77493,80
77494,5
77495,23
77496,81
77497,49
77498,39
77499,76
77500,77
77501,64
77502,98
77503,33
77504,55
77505,72
77506,61
77507,38
77508,14
77509,16
77510,57
77511,37
77512,73
77513,53
77514,85
77515,76
77516,55
77517,68
77518,72
77519,9
77520,18
77521,27
77522,46
77523,89
77524,88
77525,83
77526,64
77527,89
77528,6
77529,35
77530,97
77531,58
77532,49
77533,23
77534,14
77535,57
77536,49
77537,68
77538,94
77539,48
77540,96
77541,32
77542,94
77543,84
77544,23
77545,88
77546,93
77547,20
77548,36
77549,13
77550,15
77551,53
77552,67
77553,4
77554,34
77555,28
77556,70
77557,86
77558,20
77559,5
77560,94
77561,3
77562,25
77563,86
77564,45
77565,86
77566,84
77567,93
77568,75
77569,65
77570,70
77571,85
77572,10
77573,43
77574,42
77575,52
77576,55
77577,58
77578,0
77579,34
77580,70
77581,12
77582,58
77583,87
77584,87
77585,49
77586,100
77587,6
77588,58
77589,77
77590,74
77591,66
77592,38
77593,71
77594,48
77595,39
77596,16
77597,74
77598,5
77599,81
77600,26
77601,33
77602,66
77603,97
77604,52
77605,36
77606,85
77607,17
77608,98
77609,54
77610,10
77611,95
77612,49
77613,48
77614,11
77615,75
77616,35
77617,85
77618,81
77619,90
77620,59
77621,8
77622,28
77623,100
77624,81
77625,7
77626,64
77627,19
77628,91
77629,51
77630,30
77631,7
77632,68
77633,48
77634,36
77635,7
77636,94
77637,65
77638,46
77639,26
77640,16
77641,4
77642,69
77643,89
77644,87
77645,64
77646,49
77647,80
77648,36
77649,86
77650,25
77651,80
77652,41
77653,13
77654,85
77655,88
77656,98
77657,75
77658,57
77659,91
77660,37
77661,14
77662,78
77663,98
77664,51
77665,32
77666,94
77667,65
77668,3
77669,18
77670,72
77671,0
77672,29
77673,67
77674,85
77675,42
77676,3
77677,8
77678,34
77679,69
77680,100
77681,12
77682,99
77683,65
77684,10
77685,92
77686,77
77687,82
77688,39
77689,79
77690,75
77691,50
77692,3
77693,2
77694,64
77695,3
77696,3
77697,69
77698,24
77699,35
77700,47
77701,34
77702,97
77703,86
77704,90
77705,12
77706,30
77707,13
77708,88
77709,94
77710,2
77711,57
77712,37
77713,74
77714,87
77715,93
77716,15
77717,96
77718,46
77719,96
77720,57
77721,97
77722,23
77723,79
77724,75
77725,97
77726,20
77727,19
77728,42
77729,78
77730,36
77731,35
77732,53
77733,84
77734,37
77735,87
77736,93
77737,91
77738,18
77739,1
77740,32
77741,38
77742,25
77743,20
77744,21
77745,82
77746,95
77747,44
77748,44
77749,17
77750,84
77751,55
77752,30
77753,0
77754,33
77755,12
77756,57
77757,99
77758,64
77759,86
77760,83
77761,6
77762,75
77763,10
77764,26
77765,55
77766,32
77767,20
77768,66
77769,37
77770,35
77771,42
77772,48
77773,51
77774,51
77775,2
77776,89
77777,57
77778,51
77779,22
77780,47
77781,23
77782,67
77783,32
77784,50
77785,28
77786,31
77787,46
77788,93
77789,26
77790,5
77791,27
77792,58
77793,69
77794,39
77795,66
77796,100
77797,42
77798,44
77799,56
77800,81
77801,66
77802,75
77803,75
77804,63
77805,38
77806,54
77807,90
77808,90
77809,35
77810,72
77811,29
77812,24
77813,61
77814,71
77815,5
77816,28
77817,96
77818,3
77819,0
77820,59
77821,46
77822,36
77823,17
77824,6
77825,42
77826,0
77827,90
77828,24
77829,55
77830,4
77831,14
77832,6
77833,10
77834,31
77835,35
77836,68
77837,15
77838,47
77839,83
77840,1
77841,95
77842,93
77843,38
77844,16
77845,74
77846,45
77847,65
77848,74
77849,35
77850,58
77851,91
77852,58
77853,92
77854,34
77855,29
77856,66
77857,56
77858,24
77859,17
77860,31
77861,60
77862,18
77863,85
77864,61
77865,14
77866,36
77867,31
77868,16
77869,34
77870,7
77871,39
77872,18
77873,89
77874,37
77875,36
77876,20
77877,34
77878,68
77879,71
77880,26
77881,36
77882,74
77883,41
77884,93
77885,15
77886,8
77887,95
77888,40
77889,56
77890,27
77891,13
77892,80
77893,48
77894,30
77895,56
77896,42
77897,51
77898,89
77899,55
77900,77
77901,66
77902,57
77903,50
77904,91
77905,92
77906,28
77907,24
77908,18
77909,61
77910,58
77911,42
77912,11
77913,40
77914,94
77915,27
77916,24
77917,50
77918,81
77919,50
77920,37
77921,63
77922,17
77923,93
77924,46
77925,33
77926,68
77927,62
77928,53
77929,98
77930,52
77931,51
77932,98
77933,48
77934,58
77935,61
77936,83
77937,0
77938,71
77939,41
77940,37
77941,43
77942,35
77943,83
77944,15
77945,64
77946,9
77947,53
77948,23
77949,28
77950,7
77951,72
77952,18
77953,39
77954,99
77955,82
77956,98
77957,46
77958,11
77959,32
77960,38
77961,24
77962,63
77963,33
77964,44
77965,54
77966,14
77967,47
77968,83
77969,74
77970,21
77971,6
77972,88
77973,77
77974,45
77975,19
77976,86
77977,25
77978,11
77979,74
77980,45
77981,8
77982,95
77983,50
77984,9
77985,30
77986,88
77987,86
77988,14
77989,58
77990,26
77991,11
77992,41
77993,85
77994,58
77995,43
77996,59
77997,80
77998,86
77999,76
78000,81
78001,29
78002,99
78003,57
78004,2
78005,80
78006,7
78007,29
78008,41
78009,81
78010,83
78011,70
78012,82
78013,13
78014,97
78015,97
78016,76
78017,65
78018,1
78019,69
78020,9
78021,18
78022,56
78023,77
78024,35
78025,24
78026,32
78027,22
78028,30
78029,23
78030,43
78031,100
78032,24
78033,25
78034,89
78035,53
78036,54
78037,31
78038,12
78039,18
78040,70
78041,84
78042,85
78043,77
78044,44
78045,80
78046,31
78047,96
78048,40
78049,23
78050,33
78051,32
78052,4
78053,23
78054,84
78055,67
78056,77
78057,93
78058,4
78059,45
78060,41
78061,39
78062,70
78063,19
78064,96
78065,57
78066,87
78067,23
78068,8
78069,24
78070,20
78071,70
78072,30
78073,11
78074,48
78075,33
78076,57
78077,96
78078,79
78079,88
78080,3
78081,21
78082,91
78083,23
78084,73
78085,10
78086,58
78087,80
78088,8
78089,28
78090,53
78091,45
78092,50
78093,43
78094,68
78095,41
78096,22
78097,25
78098,63
78099,98
78100,70
78101,84
78102,22
78103,11
78104,32
78105,53
78106,4
78107,99
78108,24
78109,54
78110,63
78111,38
78112,13
78113,93
78114,15
78115,67
78116,99
78117,26
78118,21
78119,78
78120,90
78121,30
78122,53
78123,67
78124,1
78125,66
78126,90
78127,76
78128,68
78129,27
78130,12
78131,19
78132,73
78133,29
78134,91
78135,35
78136,22
78137,36
78138,71
78139,46
78140,5
78141,41
78142,9
78143,81
78144,47
78145,43
78146,66
78147,55
78148,89
78149,49
78150,53
78151,29
78152,48
78153,79
78154,81
78155,73
78156,72
78157,33
78158,8
78159,13
78160,56
78161,33
78162,53
78163,53
78164,28
78165,18
78166,93
78167,65
78168,12
78169,35
78170,33
78171,22
78172,36
78173,29
78174,55
78175,2
78176,64
78177,28
78178,97
78179,39
78180,68
78181,69
78182,70
78183,48
78184,60
78185,72
78186,48
78187,57
78188,72
78189,68
78190,60
78191,79
78192,68
78193,97
78194,30
78195,36
78196,21
78197,42
78198,7
78199,22
78200,59
78201,77
78202,40
78203,64
78204,1
78205,24
78206,61
78207,23
78208,73
78209,33
78210,88
78211,73
78212,50
78213,75
78214,82
78215,83
78216,35
78217,28
78218,12
78219,19
78220,16
78221,25
78222,100
78223,62
78224,49
78225,46
78226,12
78227,26
78228,98
78229,44
78230,65
78231,100
78232,83
78233,91
78234,21
78235,66
78236,78
78237,10
78238,17
78239,100
78240,100
78241,80
78242,57
78243,52
78244,66
78245,12
78246,91
78247,72
78248,38
78249,78
78250,61
78251,4
78252,3
78253,0
78254,13
78255,53
78256,86
78257,56
78258,95
78259,78
78260,48
78261,0
78262,70
78263,20
78264,59
78265,88
78266,73
78267,0
78268,69
78269,80
78270,59
78271,63
78272,85
78273,66
78274,63
78275,40
78276,98
78277,22
78278,23
78279,98
78280,7
78281,52
78282,80
78283,13
78284,33
78285,24
78286,69
78287,23
78288,43
78289,26
78290,38
78291,95
78292,78
78293,98
78294,45
78295,45
78296,69
78297,97
78298,81
78299,36
78300,15
78301,8
78302,14
78303,15
78304,23
78305,94
78306,45
78307,83
78308,10
78309,17
78310,39
78311,99
78312,73
78313,77
78314,64
78315,64
78316,97
78317,81
78318,95
78319,28
78320,18
78321,41
78322,96
78323,72
78324,14
78325,87
78326,52
78327,58
78328,68
78329,4
78330,87
78331,42
78332,39
78333,63
78334,65
78335,83
78336,73
78337,72
78338,73
78339,7
78340,94
78341,26
78342,20
78343,65
78344,35
78345,28
78346,0
78347,72
78348,31
78349,53
78350,89
78351,4
78352,21
78353,94
78354,61
78355,48
78356,58
78357,11
78358,17
78359,57
78360,3
78361,65
78362,36
78363,18
78364,89
78365,49
78366,89
78367,14
78368,85
78369,39
78370,83
78371,97
78372,79
78373,84
78374,30
78375,91
78376,50
78377,6
78378,70
78379,35
78380,20
78381,91
78382,46
78383,59
78384,65
78385,46
78386,7
78387,9
78388,99
78389,76
78390,63
78391,48
78392,7
78393,27
78394,54
78395,34
78396,86
78397,89
78398,41
78399,35
78400,81
78401,8
78402,49
78403,84
78404,4
78405,11
78406,42
78407,44
78408,43
78409,48
78410,50
78411,96
78412,7
78413,71
78414,8
78415,88
78416,57
78417,78
78418,13
78419,20
78420,36
78421,46
78422,51
78423,91
78424,13
78425,88
78426,4
78427,42
78428,38
78429,68
78430,74
78431,27
78432,86
78433,12
78434,63
78435,63
78436,100
78437,43
78438,28
78439,10
78440,27
78441,39
78442,97
78443,83
78444,70
78445,48
78446,39
78447,30
78448,49
78449,11
78450,58
78451,37
78452,58
78453,1
78454,44
78455,36
78456,96
78457,27
78458,2
78459,62
78460,86
78461,80
78462,0
78463,6
78464,42
78465,85
78466,67
78467,67
78468,19
78469,39
78470,24
78471,94
78472,92
78473,58
78474,57
78475,42
78476,100
78477,67
78478,92
78479,91
78480,41
78481,7
78482,37
78483,25
78484,87
78485,59
78486,40
78487,99
78488,98
78489,34
78490,88
78491,39
78492,76
78493,55
78494,47
78495,9
78496,95
78497,81
78498,69
78499,68
78500,61
78501,46
78502,58
78503,70
78504,50
78505,47
78506,100
78507,87
78508,84
78509,17
78510,38
78511,59
78512,46
78513,40
78514,21
78515,52
78516,21
78517,71
78518,16
78519,38
78520,45
78521,71
78522,92
78523,5
78524,31
78525,0
78526,52
78527,54
78528,56
78529,43
78530,76
78531,10
78532,70
78533,14
78534,97
78535,45
78536,25
78537,89
78538,67
78539,86
78540,39
78541,78
78542,45
78543,61
78544,33
78545,58
78546,28
78547,49
78548,2
78549,60
78550,8
78551,0
78552,19
78553,66
78554,7
78555,53
78556,68
78557,22
78558,76
78559,80
78560,59
78561,39
78562,95
78563,66
78564,76
78565,3
78566,52
78567,29
78568,71
78569,40
78570,22
78571,58
78572,77
78573,78
78574,76
78575,23
78576,69
78577,63
78578,58
78579,2
78580,32
78581,23
78582,19
78583,4
78584,26
78585,72
78586,97
78587,37
78588,49
78589,21
78590,49
78591,60
78592,28
78593,91
78594,32
78595,41
78596,18
78597,12
78598,83
78599,33
78600,78
78601,16
78602,69
78603,96
78604,67
78605,98
78606,66
78607,82
78608,35
78609,19
78610,88
78611,89
78612,44
78613,84
78614,96
78615,9
78616,2
78617,65
78618,94
78619,72
78620,95
78621,36
78622,93
78623,84
78624,40
78625,17
78626,99
78627,62
78628,88
78629,99
78630,77
78631,15
78632,11
78633,87
78634,74
78635,0
78636,97
78637,27
78638,18
78639,70
78640,19
78641,36
78642,15
78643,5
78644,92
78645,30
78646,22
78647,10
78648,79
78649,40
78650,4
78651,11
78652,5
78653,45
78654,29
78655,15
78656,58
78657,30
78658,49
78659,66
78660,73
78661,24
78662,40
78663,43
78664,59
78665,89
78666,82
78667,79
78668,68
78669,2
78670,24
78671,100
78672,30
78673,22
78674,62
78675,42
78676,85
78677,44
78678,15
78679,68
78680,14
78681,27
78682,0
78683,3
78684,74
78685,79
78686,34
78687,21
78688,93
78689,35
78690,78
78691,39
78692,57
78693,16
78694,10
78695,46
78696,30
78697,40
78698,90
78699,94
78700,56
78701,27
78702,64
78703,92
78704,88
78705,48
78706,96
78707,88
78708,7
78709,62
78710,13
78711,37
78712,71
78713,23
78714,25
78715,83
78716,62
78717,34
78718,40
78719,7
78720,45
78721,83
78722,69
78723,88
78724,94
78725,26
78726,83
78727,95
78728,84
78729,12
78730,11
78731,91
78732,24
78733,48
78734,67
78735,41
78736,92
78737,31
78738,45
78739,9
78740,39
78741,58
78742,87
78743,3
78744,82
78745,47
78746,56
78747,33
78748,87
78749,29
78750,44
78751,88
78752,50
78753,70
78754,61
78755,76
78756,16
78757,48
78758,93
78759,43
78760,24
78761,17
78762,21
78763,93
78764,93
78765,37
78766,85
78767,54
78768,78
78769,28
78770,32
78771,84
78772,62
78773,41
78774,33
78775,39
78776,41
78777,88
78778,19
78779,55
78780,25
78781,64
78782,7
78783,68
78784,73
78785,75
78786,60
78787,56
78788,95
78789,22
78790,15
78791,46
78792,42
78793,75
78794,58
78795,55
78796,49
78797,43
78798,9
78799,50
78800,23
78801,10
78802,68
78803,74
78804,4
78805,5
78806,81
78807,8
78808,32
78809,20
78810,88
78811,34
78812,19
78813,23
78814,55
78815,1
78816,100
78817,78
78818,59
78819,9
78820,23
78821,55
78822,15
78823,44
78824,10
78825,23
78826,90
78827,48
78828,13
78829,64
78830,88
78831,56
78832,4
78833,25
78834,26
78835,17
78836,95
78837,21
78838,82
78839,47
78840,41
78841,68
78842,91
78843,71
78844,72
78845,60
78846,29
78847,12
78848,56
78849,94
78850,46
78851,31
78852,10
78853,71
78854,55
78855,9
78856,4
78857,55
78858,51
78859,15
78860,64
78861,55
78862,10
78863,97
78864,90
78865,63
78866,17
78867,29
78868,70
78869,76
78870,15
78871,16
78872,47
78873,18
78874,26
78875,79
78876,91
78877,83
78878,23
78879,89
78880,89
78881,94
78882,54
78883,88
78884,41
78885,25
78886,68
78887,43
78888,84
78889,71
78890,13
78891,12
78892,44
78893,11
78894,86
78895,20
78896,98
78897,12
78898,47
78899,26
78900,78
78901,94
78902,62
78903,76
78904,42
78905,74
78906,4
78907,97
78908,86
78909,99
78910,21
78911,84
78912,95
78913,51
78914,78
78915,33
78916,85
78917,60
78918,15
78919,25
78920,95
78921,28
78922,20
78923,75
78924,29
78925,53
78926,47
78927,24
78928,22
78929,50
78930,74
78931,97
78932,78
78933,25
78934,78
78935,91
78936,96
78937,6
78938,27
78939,56
78940,12
78941,47
78942,84
78943,97
78944,61
78945,61
78946,26
78947,98
78948,70
78949,91
78950,64
78951,14
78952,30
78953,43
78954,77
78955,6
78956,82
78957,38
78958,68
78959,31
78960,73
78961,61
78962,48
78963,61
78964,57
78965,1
78966,87
78967,14
78968,98
78969,17
78970,16
78971,88
78972,79
78973,76
78974,41
78975,82
78976,18
78977,18
78978,24
78979,50
78980,43
78981,94
78982,69
78983,35
78984,52
78985,35
78986,59
78987,70
78988,64
78989,50
78990,37
78991,3
78992,49
78993,18
78994,97
78995,43
78996,60
78997,50
78998,58
78999,63
79000,36
79001,93
79002,59
79003,57
79004,61
79005,91
79006,45
79007,6
79008,64
79009,15
79010,16
79011,57
79012,2
79013,28
79014,22
79015,11
79016,36
79017,23
79018,18
79019,92
79020,85
79021,29
79022,56
79023,64
79024,47
79025,75
79026,27
79027,68
79028,31
79029,26
79030,30
79031,44
79032,40
79033,28
79034,41
79035,44
79036,33
79037,93
79038,59
79039,55
79040,76
79041,12
79042,44
79043,39
79044,100
79045,24
79046,30
79047,72
79048,88
79049,49
79050,83
79051,79
79052,44
79053,73
79054,23
79055,19
79056,41
79057,65
79058,80
79059,32
79060,22
79061,51
79062,46
79063,59
79064,99
79065,59
79066,4
79067,13
79068,50
79069,49
79070,27
79071,49
79072,56
79073,24
79074,75
79075,41
79076,59
79077,80
79078,77
79079,49
79080,28
79081,62
79082,16
79083,80
79084,56
79085,59
79086,18
79087,49
79088,63
79089,52
79090,65
79091,80
79092,81
79093,37
79094,3
79095,93
79096,29
79097,48
79098,34
79099,24
79100,40
79101,23
79102,67
79103,44
79104,16
79105,71
79106,45
79107,78
79108,70
79109,45
79110,47
79111,19
79112,92
79113,33
79114,32
79115,58
79116,60
79117,97
79118,4
79119,36
79120,48
79121,56
79122,11
79123,68
79124,65
79125,30
79126,58
79127,81
79128,40
79129,19
79130,31
79131,18
79132,97
79133,89
79134,80
79135,40
79136,22
79137,0
79138,52
79139,94
79140,32
79141,92
79142,66
79143,21
79144,81
79145,35
79146,53
79147,68
79148,54
79149,85
79150,36
79151,59
79152,51
79153,21
79154,38
79155,77
79156,44
79157,8
79158,67
79159,37
79160,15
79161,54
79162,99
79163,75
79164,66
79165,70
79166,78
79167,22
79168,72
79169,89
79170,46
79171,39
79172,47
79173,12
79174,2
79175,84
79176,7
79177,58
79178,55
79179,42
79180,68
79181,29
79182,41
79183,13
79184,22
79185,57
79186,46
79187,32
79188,18
79189,64
79190,2
79191,83
79192,42
79193,21
79194,96
79195,23
79196,93
79197,22
79198,31
79199,85
79200,72
79201,51
79202,6
79203,12
79204,2
79205,54
79206,53
79207,77
79208,44
79209,53
79210,82
79211,17
79212,45
79213,76
79214,29
79215,92
79216,47
79217,33
79218,66
79219,89
79220,25
79221,80
79222,48
79223,16
79224,36
79225,18
79226,50
79227,0
79228,35
79229,53
79230,18
79231,98
79232,19
79233,40
79234,43
79235,74
79236,92
79237,97
79238,68
79239,1
79240,93
79241,86
79242,58
79243,64
79244,31
79245,50
79246,78
79247,16
79248,36
79249,24
79250,17
79251,21
79252,89
79253,65
79254,87
79255,83
79256,28
79257,38
79258,6
79259,86
79260,3
79261,11
79262,71
79263,76
79264,4
79265,66
79266,76
79267,98
79268,57
79269,34
79270,43
79271,20
79272,25
79273,87
79274,73
79275,100
79276,19
79277,35
79278,95
79279,11
79280,9
79281,82
79282,26
79283,43
79284,74
79285,85
79286,32
79287,69
79288,9
79289,21
79290,48
79291,61
79292,93
79293,71
79294,47
79295,65
79296,24
79297,0
79298,70
79299,93
79300,90
79301,55
79302,52
79303,59
79304,12
79305,94
79306,16
79307,13
79308,22
79309,87
79310,56
79311,99
79312,82
79313,91
79314,72
79315,82
79316,17
79317,35
79318,32
79319,85
79320,97
79321,72
79322,98
79323,36
79324,100
79325,91
79326,4
79327,0
79328,1
79329,33
79330,8
79331,81
79332,47
79333,89
79334,17
79335,32
79336,96
79337,83
79338,39
79339,94
79340,87
79341,18
79342,44
79343,77
79344,95
79345,54
79346,83
79347,55
79348,45
79349,100
79350,27
79351,59
79352,94
79353,19
79354,40
79355,56
79356,50
79357,34
79358,8
79359,98
79360,26
79361,79
79362,69
79363,31
79364,43
79365,35
79366,13
79367,28
79368,53
79369,42
79370,54
79371,64
79372,60
79373,82
79374,74
79375,34
79376,46
79377,80
79378,92
79379,90
79380,18
79381,80
79382,95
79383,11
79384,74
79385,86
79386,28
79387,54
79388,85
79389,29
79390,36
79391,28
79392,70
79393,52
79394,3
79395,97
79396,32
79397,75
79398,16
79399,36
79400,76
79401,12
79402,33
79403,100
79404,20
79405,76
79406,31
79407,12
79408,19
79409,87
79410,5
79411,73
79412,97
79413,46
79414,12
79415,44
79416,33
79417,37
79418,45
79419,67
79420,48
79421,69
79422,38
79423,99
79424,53
79425,79
79426,97
79427,56
79428,65
79429,22
79430,56
79431,67
79432,32
79433,75
79434,85
79435,90
79436,55
79437,1
79438,63
79439,27
79440,43
79441,54
79442,9
79443,46
79444,70
79445,70
79446,43
79447,60
79448,93
79449,29
79450,66
79451,75
79452,58
79453,7
79454,84
79455,52
79456,28
79457,36
79458,19
79459,47
79460,19
79461,36
79462,33
79463,89
79464,71
79465,20
79466,39
79467,44
79468,20
79469,59
79470,56
79471,27
79472,20
79473,64
79474,58
79475,55
79476,96
79477,60
79478,79
79479,25
79480,52
79481,65
79482,87
79483,35
79484,86
79485,91
79486,83
79487,100
79488,100
79489,77
79490,45
79491,13
79492,25
79493,30
79494,32
79495,1
79496,25
79497,5
79498,26
79499,86
79500,11
79501,18
79502,22
79503,94
79504,70
79505,24
79506,34
79507,80
79508,62
79509,78
79510,30
79511,99
79512,12
79513,70
79514,7
79515,74
79516,76
79517,82
79518,89
79519,67
79520,78
79521,27
79522,75
79523,19
79524,7
79525,11
79526,53
79527,90
79528,25
79529,87
79530,95
79531,79
79532,51
79533,97
79534,91
79535,19
79536,91
79537,35
79538,97
79539,86
79540,2
79541,0
79542,7
79543,42
79544,15
79545,7
79546,38
79547,62
79548,27
79549,62
79550,68
79551,50
79552,41
79553,1
79554,39
79555,97
79556,81
79557,8
79558,4
79559,26
79560,3
79561,18
79562,46
79563,8
79564,100
79565,82
79566,4
79567,1
79568,22
79569,19
79570,54
79571,87
79572,28
79573,9
79574,54
79575,19
79576,37
79577,87
79578,33
79579,87
79580,29
79581,51
79582,1
79583,4
79584,91
79585,62
79586,67
79587,96
79588,94
79589,97
79590,99
79591,78
79592,11
79593,28
79594,45
79595,54
79596,51
79597,18
79598,57
79599,20
79600,64
79601,11
79602,73
79603,11
79604,58
79605,33
79606,41
79607,67
79608,2
79609,52
79610,92
79611,86
79612,9
79613,40
79614,22
79615,56
79616,81
79617,67
79618,66
79619,57
79620,4
79621,86
79622,61
79623,44
79624,0
79625,38
79626,67
79627,86
79628,54
79629,29
79630,14
79631,66
79632,95
79633,67
79634,1
79635,53
79636,91
79637,66
79638,11
79639,62
79640,52
79641,60
79642,69
79643,20
79644,41
79645,15
79646,70
79647,80
79648,29
79649,58
79650,31
79651,95
79652,68
79653,96
79654,91
79655,60
79656,22
79657,50
79658,64
79659,64
79660,30
79661,57
79662,59
79663,2
79664,34
79665,80
79666,59
79667,62
79668,1
79669,0
79670,3
79671,35
79672,98
79673,43
79674,8
79675,33
79676,12
79677,93
79678,95
79679,8
79680,18
79681,58
79682,40
79683,78
79684,60
79685,39
79686,99
79687,11
79688,85
79689,32
79690,59
79691,59
79692,82
79693,18
79694,60
79695,53
79696,77
79697,77
79698,15
79699,30
79700,44
79701,26
79702,88
79703,4
79704,34
79705,41
79706,45
79707,8
79708,46
79709,87
79710,48
79711,71
79712,87
79713,90
79714,48
79715,0
79716,2
79717,8
79718,55
79719,97
79720,4
79721,51
79722,53
79723,93
79724,79
79725,36
79726,93
79727,38
79728,15
79729,40
79730,84
79731,12
79732,32
79733,44
79734,51
79735,4
79736,11
79737,60
79738,22
79739,14
79740,87
79741,100
79742,41
79743,1
79744,55
79745,67
79746,1
79747,17
79748,25
79749,55
79750,89
79751,100
79752,10
79753,28
79754,77
79755,72
79756,70
79757,74
79758,58
79759,82
79760,94
79761,100
79762,71
79763,79
79764,92
79765,37
79766,43
79767,28
79768,99
79769,90
79770,54
79771,66
79772,37
79773,33
79774,82
79775,43
79776,79
79777,38
79778,43
79779,13
79780,59
79781,99
79782,24
79783,89
79784,70
79785,49
79786,16
79787,31
79788,32
79789,20
79790,19
79791,89
79792,19
79793,69
79794,50
79795,11
79796,57
79797,74
79798,69
79799,43
79800,70
79801,72
79802,38
79803,16
79804,9
79805,67
79806,43
79807,15
79808,61
79809,76
79810,80
79811,88
79812,68
79813,97
79814,34
79815,66
79816,31
79817,14
79818,76
79819,27
79820,14
79821,28
79822,64
79823,72
79824,7
79825,37
79826,41
79827,97
79828,76
79829,20
79830,90
79831,40
79832,52
79833,4
79834,79
79835,2
79836,39
79837,42
79838,40
79839,11
79840,78
79841,67
79842,65
79843,59
79844,28
79845,43
79846,64
79847,8
79848,49
79849,41
79850,42
79851,1
79852,56
79853,87
79854,40
79855,28
79856,49
79857,55
79858,29
79859,25
79860,46
79861,37
79862,4
79863,84
79864,39
79865,86
79866,0
79867,27
79868,77
79869,43
79870,99
79871,58
79872,91
79873,55
79874,48
79875,79
79876,90
79877,3
79878,48
79879,73
79880,26
79881,66
79882,98
79883,89
79884,50
79885,10
79886,62
79887,61
79888,15
79889,1
79890,67
79891,58
79892,17
79893,50
79894,12
79895,56
79896,49
79897,64
79898,37
79899,78
79900,58
79901,81
79902,51
79903,44
79904,25
79905,11
79906,55
79907,5
79908,63
79909,52
79910,74
79911,44
79912,0
79913,94
79914,4
79915,10
79916,11
79917,57
79918,100
79919,90
79920,27
79921,13
79922,61
79923,13
79924,66
79925,89
79926,99
79927,85
79928,65
79929,57
79930,78
79931,96
79932,72
79933,11
79934,74
79935,19
79936,87
79937,43
79938,67
79939,12
79940,47
79941,24
79942,74
79943,39
79944,56
79945,45
79946,59
79947,10
79948,58
79949,40
79950,96
79951,0
79952,66
79953,24
79954,76
79955,16
79956,99
79957,51
79958,81
79959,59
79960,90
79961,27
79962,7
79963,59
79964,55
79965,3
79966,11
79967,64
79968,62
79969,100
79970,64
79971,78
79972,0
79973,44
79974,14
79975,69
79976,52
79977,20
79978,4
79979,90
79980,49
79981,24
79982,2
79983,68
79984,8
79985,21
79986,26
79987,47
79988,36
79989,84
79990,81
79991,90
79992,56
79993,61
79994,74
79995,50
79996,69
79997,46
79998,44
79999,1
80000,82
80001,46
80002,34
80003,25
80004,34
80005,52
80006,76
80007,40
80008,67
80009,19
80010,79
80011,99
80012,94
80013,77
80014,91
80015,88
80016,58
80017,6
80018,25
80019,47
80020,92
80021,79
80022,65
80023,83
80024,40
80025,77
80026,28
80027,31
80028,41
80029,15
80030,10
80031,87
80032,11
80033,56
80034,31
80035,23
80036,95
80037,30
80038,96
80039,100
80040,81
80041,27
80042,90
80043,29
80044,30
80045,37
80046,68
80047,8
80048,52
80049,18
80050,24
80051,51
80052,22
80053,89
80054,75
80055,83
80056,69
80057,7
80058,12
80059,5
80060,12
80061,90
80062,32
80063,3
80064,10
80065,30
80066,25
80067,74
80068,83
80069,77
80070,14
80071,72
80072,57
80073,82
80074,25
80075,25
80076,22
80077,14
80078,86
80079,70
80080,11
80081,77
80082,91
80083,67
80084,67
80085,41
80086,97
80087,1
80088,98
80089,17
80090,84
80091,14
80092,0
80093,31
80094,85
80095,19
80096,13
80097,73
80098,82
80099,68
80100,62
80101,56
80102,70
80103,21
80104,22
80105,93
80106,40
80107,74
80108,15
80109,18
80110,24
80111,43
80112,78
80113,13
80114,5
80115,0
80116,27
80117,25
80118,86
80119,27
80120,27
80121,36
80122,67
80123,90
80124,81
80125,57
80126,84
80127,7
